LDA	170	125	75	30	351	0.2475
SDA-0.5	146	181	19	54	1736	0.1625
SDA-1.0	146	181	19	54	1670	0.1725
SDA-1.5	142	181	19	58	1694	0.1625
SDA-2.0	141	181	19	59	1668	0.165
SDA-2.5	140	181	19	60	1638	0.1725
SDA-3.0	138	179	21	62	1611	0.1625
\TheName{}-0.5	173	152	48	27	1842	0.1625
\TheName{}-1.0	162	180	20	38	1708	0.1725
\TheName{}-1.5	153	181	19	47	1811	0.1625
\TheName{}-2.0	147	180	20	53	1746	0.1725
\TheName{}-2.5	146	179	21	54	1747	0.1625
\TheName{}-3.0	146	179	21	54	1734	0.165
SVM	162	144	56	38	4	0.005
LR	0	200	0	200	1	0.0025
Ye-LDA	150	180	20	50	142	0.005
DTree-10	87	178	22	113	3	0.005
DTree-20	105	171	29	95	5	0.005
RFC-50	93	183	17	107	11	0.01
RFC-100	101	182	18	99	59	0.0225
NLSVM-0.1	200	17	183	0	3	0.05
NLSVM-1.0	200	49	151	0	2	0.04
NLSVM-10	100	189	11	100	2	0.0375
LDA	126	156	44	74	386	0.215
SDA-0.5	115	182	18	85	1674	0.165
SDA-1.0	115	182	18	85	1777	0.165
SDA-1.5	115	180	20	85	1715	0.175
SDA-2.0	114	180	20	86	1715	0.17
SDA-2.5	114	179	21	86	1675	0.1675
SDA-3.0	114	179	21	86	1726	0.1775
\TheName{}-0.5	169	131	69	31	1903	0.1625
\TheName{}-1.0	150	185	15	50	1763	0.175
\TheName{}-1.5	134	184	16	66	1710	0.1625
\TheName{}-2.0	131	182	18	69	1727	0.1625
\TheName{}-2.5	128	180	20	72	1782	0.1625
\TheName{}-3.0	126	180	20	74	1753	0.16
SVM	150	164	36	50	3	0.005
LR	0	200	0	200	1	0.0025
Ye-LDA	138	183	17	62	151	0.0125
DTree-10	84	184	16	116	2	0.015
DTree-20	118	166	34	82	14	0.0025
RFC-50	91	176	24	109	11	0.01
RFC-100	92	177	23	108	70	0.06
NLSVM-0.1	199	23	177	1	2	0.0525
NLSVM-1.0	177	78	122	23	2	0.05
NLSVM-10	21	199	1	179	3	0.085
LDA	161	153	47	39	391	0.2125
SDA-0.5	165	178	22	35	1728	0.1625
SDA-1.0	165	177	23	35	1651	0.165
SDA-1.5	165	177	23	35	1678	0.1825
SDA-2.0	163	178	22	37	1651	0.1625
SDA-2.5	161	178	22	39	1608	0.1625
SDA-3.0	160	178	22	40	1661	0.175
\TheName{}-0.5	167	150	50	33	1877	0.165
\TheName{}-1.0	171	174	26	29	1860	0.1775
\TheName{}-1.5	168	176	24	32	1718	0.1625
\TheName{}-2.0	166	177	23	34	2017	0.1675
\TheName{}-2.5	164	177	23	36	1793	0.25
\TheName{}-3.0	164	177	23	36	1810	0.1625
SVM	166	162	38	34	4	0.005
LR	0	200	0	200	1	0.005
Ye-LDA	135	174	26	65	153	0.0125
DTree-10	72	175	25	128	3	0.005
DTree-20	123	167	33	77	5	0.005
RFC-50	98	181	19	102	34	0.01
RFC-100	96	180	20	104	130	0.0325
NLSVM-0.1	0	200	0	200	4	0.0575
NLSVM-1.0	183	58	142	17	3	0.1525
NLSVM-10	140	186	14	60	4	0.0875
LDA	153	145	55	47	385	0.2525
SDA-0.5	137	172	28	63	1656	0.1625
SDA-1.0	133	172	28	67	1715	0.1625
SDA-1.5	131	172	28	69	1669	0.1725
SDA-2.0	131	172	28	69	1630	0.1625
SDA-2.5	130	172	28	70	1635	0.1625
SDA-3.0	130	172	28	70	1687	0.1725
\TheName{}-0.5	141	117	83	59	1781	0.1675
\TheName{}-1.0	176	166	34	24	1703	0.205
\TheName{}-1.5	160	169	31	40	1794	0.1625
\TheName{}-2.0	156	170	30	44	1748	0.1625
\TheName{}-2.5	151	171	29	49	1746	0.17
\TheName{}-3.0	148	171	29	52	1813	0.1625
SVM	172	160	40	28	3	0.005
LR	0	200	0	200	1	0.0025
Ye-LDA	139	176	24	61	162	0.0775
DTree-10	82	172	28	118	3	0.0775
DTree-20	109	164	36	91	5	0.005
RFC-50	95	174	26	105	12	0.01
RFC-100	92	175	25	108	24	0.025
NLSVM-0.1	2	199	1	198	3	0.05
NLSVM-1.0	200	49	151	0	2	0.0375
NLSVM-10	197	116	84	3	3	0.0325
